title,author,uid,aid,play,coins,pts
【王一博】《不忘》陈情令泰国见面会,MY_BABY_LION,3349743,68639332,45281,904,145288
中国冠军BBOX表演震惊全世界,未成年面苞,24201575,7236206,90386,956,144579
第一个把海选唱成演唱会的人,Deo-电王,291483351,53544800,123188,366,143057
终于在学校唱了这首歌！！没有歪的Lemon还有灵魂吗,野生小叔,23957550,66980005,106775,1632,139055
【野狼DISCO主播版】全站最全的主播画龙,C皇娱乐编导部,24780263,68943498,94462,3183,138943
【TWICE】穿上了MV最美服装！全员超美！（更190929人歌回归舞台）,JYP家族搬运工,92340680,67531466,127675,64,138831
最近火起来的《Soap》太好听了，泡沫破裂声十分抓耳，太洗脑了！,咖啡影音,395910921,69070734,99120,255,134780
"不要相信歌词，他们为了押韵什么都干得出来",年轻朋友,27743951,16907446,44680,2019,134552
【洛少爷】在夏末那天遇到你,洛少爷,1447574,69243201,38944,5329,133010
元气少女翻唱最嗨《青鸟》，惊呆吴亦凡，日语出来瞬间燃到炸裂！,小姐姐Bie跑,343450208,35550776,109303,647,132335
【伦桑&胖胖胖】说好不哭＋突然好想你＋开不了口＋晴天-第一次合作.带上耳机.,伦桑爱唱歌,1381545,69362835,51345,4755,131669
背脊发凉高能极致病娇预警！！！《子不语·罗刹鸟》-超唯美古风翻唱,管莫书,23022359,66755973,48161,1477,127292
室友集体合唱五月天《突然好想你》，去年大学毕业前录的最后一个视频（请一定看到最后）,Davin大文,371088687,69123861,111084,1310,126462
【音译27】Butter-Fly,大乔617,11352073,69250918,62497,3153,124617
戏腔仙嗓青花瓷！听完想去亲眼看看此间美景【一棵小葱填翻】江西卫视春晚,一棵小葱官方动态发布,432923780,54133846,57714,1539,124484
校园歌手大赛《野狼disco》，还原度怎么样,Face_Round,384167320,69176066,131023,72,124274
それは恋の終わり／まふまふ【Music Video (ドラマver.)】,Mafumafu_Channel,387994725,68943908,35770,5569,123693
评委怀疑“歌手假唱”，要求关掉伴奏清唱，一开口直接听懵了！,悦耳音乐酱,332187159,66629853,123656,135,123487
中文发音十级！韩国艺人IU 李知恩，演唱会翻唱唱《宝贝》,瘫倒的Aqua,249976627,52810871,67185,930,121571
【军训版】野狼disco,小熊纯一郎,549222,67331430,56768,3690,120394
周深生日直播清唱《陈情令》主题曲《无羁》片段,糖渍茶叶蛋,22520375,69422491,87338,242,119571
